,home_team_name,season_home,home_team_goal,home_points,home_y1,home_y2,home_shoton,home_shotoff,home_poss,home_fouls,home_corners,home_r,away_team_goal,away_points,away_y1,away_y2,away_shoton,away_shotoff,away_poss,away_fouls,away_corners,away_r,avg_total_goals,avg_goals_conceded_home,avg_goals_conceded_away,avg_total_goals_conceded,target_variable
12,Aston Villa,2012/2013,1.2105263157894737,1.0526315789473684,1.6842105263157894,0.10526315789473684,5.421052631578948,5.842105263157895,47.776315789473685,10.526315789473685,5.7368421052631575,0.05263157894736842,1.263157894736842,1.105263157894737,2.210526315789474,0.0,4.421052631578948,5.0,46.506140350877196,11.526315789473685,3.4210526315789473,0.0,1.236842105263158,1.4736842105263157,2.1578947368421053,1.8157894736842106,0.6811594202898551
13,Aston Villa,2013/2014,1.1578947368421053,1.105263157894737,1.8421052631578947,0.0,5.105263157894737,5.684210526315789,44.757894736842104,11.473684210526315,4.947368421052632,0.0,0.8947368421052632,0.8947368421052632,2.263157894736842,0.0,4.105263157894737,4.894736842105263,42.89912280701755,12.842105263157896,3.6315789473684212,0.0,1.0263157894736843,1.5263157894736843,1.6842105263157894,1.6052631578947367,0.639344262295082
14,Aston Villa,2014/2015,0.9473684210526315,1.105263157894737,1.5263157894736843,0.05263157894736842,5.0,5.631578947368421,50.75,10.31578947368421,4.684210526315789,0.15789473684210525,0.6842105263157895,0.8947368421052632,2.3157894736842106,0.10526315789473684,4.684210526315789,4.947368421052632,49.84649122807018,11.0,4.315789473684211,0.05263157894736842,0.8157894736842105,1.3157894736842106,1.6842105263157894,1.5,0.543859649122807
15,Aston Villa,2015/2016,0.7368421052631579,0.5789473684210527,1.894736842105263,0.05263157894736842,5.421052631578948,5.2631578947368425,49.10609857978279,10.31578947368421,4.947368421052632,0.0,0.6842105263157895,0.3157894736842105,2.0,0.0,4.105263157894737,4.052631578947368,43.315435518621115,12.31578947368421,3.8421052631578947,0.10526315789473684,0.7105263157894737,1.8421052631578947,2.1578947368421053,2.0,0.35526315789473684
16,Birmingham City,2009/2010,1.0,1.736842105263158,1.894736842105263,0.05263157894736842,5.684210526315789,4.894736842105263,49.767543859649116,9.68421052631579,5.2631578947368425,0.0,1.0,0.8947368421052632,1.8421052631578947,0.0,5.105263157894737,3.8421052631578947,45.723684210526315,10.31578947368421,4.421052631578948,0.0,1.0,0.6842105263157895,1.7894736842105263,1.236842105263158,0.8085106382978723
17,Birmingham City,2010/2011,1.0,1.368421052631579,1.263157894736842,0.05263157894736842,3.8421052631578947,6.2631578947368425,50.50438596491228,9.894736842105264,4.578947368421052,0.05263157894736842,0.9473684210526315,0.6842105263157895,1.7894736842105263,0.0,3.3684210526315788,3.8421052631578947,45.76578947368421,10.105263157894736,3.263157894736842,0.05263157894736842,0.9736842105263157,1.1578947368421053,1.894736842105263,1.526315789473684,0.6379310344827587
18,Blackburn Rovers,2008/2009,1.2222222222222223,1.3888888888888888,1.6111111111111112,0.0,5.555555555555555,5.277777777777778,49.300925925925924,12.833333333333334,4.888888888888889,0.05555555555555555,0.9473684210526315,0.8421052631578947,2.4210526315789473,0.15789473684210525,5.7894736842105265,5.315789473684211,46.59122807017544,14.0,5.421052631578948,0.0,1.0847953216374269,1.0555555555555556,1.9473684210526316,1.5014619883040936,0.7224926971762414
19,Blackburn Rovers,2009/2010,1.4736842105263157,1.894736842105263,1.3157894736842106,0.05263157894736842,5.578947368421052,5.105263157894737,50.81578947368421,13.473684210526315,5.052631578947368,0.0,0.6842105263157895,0.7368421052631579,1.4210526315789473,0.05263157894736842,4.947368421052632,4.7368421052631575,47.46052631578947,12.736842105263158,4.421052631578948,0.0,1.0789473684210527,0.9473684210526315,1.9473684210526316,1.4473684210526316,0.7454545454545455
20,Blackburn Rovers,2010/2011,1.1578947368421053,1.4736842105263157,1.3157894736842106,0.0,5.631578947368421,6.2105263157894735,47.18421052631579,11.842105263157896,4.421052631578948,0.05263157894736842,1.263157894736842,0.7894736842105263,2.1578947368421053,0.05263157894736842,4.368421052631579,3.8421052631578947,42.791478696741855,11.578947368421053,4.526315789473684,0.15789473684210525,1.2105263157894737,0.8421052631578947,2.263157894736842,1.5526315789473684,0.7796610169491526
21,Blackburn Rovers,2011/2012,1.368421052631579,1.0,2.0526315789473686,0.0,6.105263157894737,6.2631578947368425,48.00526315789474,10.842105263157896,5.473684210526316,0.05263157894736842,1.1578947368421053,0.631578947368421,1.4736842105263157,0.10526315789473684,4.2105263157894735,4.052631578947368,43.299749373433585,11.263157894736842,3.263157894736842,0.10526315789473684,1.263157894736842,1.736842105263158,2.3684210526315788,2.052631578947368,0.6153846153846154
22,Blackpool,2010/2011,1.5789473684210527,1.0526315789473684,1.1578947368421053,0.0,5.368421052631579,7.315789473684211,50.679323308270675,11.157894736842104,4.7368421052631575,0.0,1.3157894736842106,1.0,1.3157894736842106,0.0,4.473684210526316,5.2631578947368425,45.734848484848484,9.842105263157896,4.578947368421052,0.10526315789473684,1.4473684210526316,1.9473684210526316,2.1578947368421053,2.0526315789473686,0.7051282051282051
23,Bolton Wanderers,2008/2009,1.105263157894737,1.368421052631579,1.1578947368421053,0.0,6.7894736842105265,5.947368421052632,48.10526315789474,13.947368421052632,5.7368421052631575,0.0,1.0526315789473684,0.7894736842105263,2.0526315789473686,0.05263157894736842,3.6842105263157894,5.473684210526316,43.857017543859655,13.0,4.473684210526316,0.0,1.0789473684210527,1.105263157894737,1.6842105263157894,1.3947368421052633,0.7735849056603773
